"Position","link","img","title","subtitle","price","rating"
369,"https://wolt.com/nb/nor/oslo/restaurant/lille-p-storo-storsenter","https://imageproxy.wolt.com/venue/60b76cf479fdd01af45d5c9a/a887e5e4-c39a-11eb-95f2-ea4e767f8b87_lille_p0029.jpg","Lille P. Storo Storsenter","God og sunn mat fra hele verden!","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",9
370,"https://wolt.com/nb/nor/oslo/restaurant/xeast","https://imageproxy.wolt.com/venue/5e71fd1979a23a726808c23f/268916ac-326d-11ec-b483-2a3d5d329d83_xeast0727.jpg","Xeast","En unik lokal twist av Japansk og Thai matkultur.","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",9.2
371,"https://wolt.com/nb/nor/oslo/restaurant/donia-pizza-og-grill","https://imageproxy.wolt.com/venue/6204e0654dd60536d8460400/c0a63fb2-7565-11ed-8ca7-c653e17a7ea3_samlebilde_2.jpg","Donia Pizza & Grill","Deilig pizza!","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8
372,"https://wolt.com/nb/nor/oslo/restaurant/tasty-indian-spark","https://imageproxy.wolt.com/venue/614c70c0391d429ac8175266/7d96bed2-22b3-11ec-a1af-2abbd96a110e_tasty_indian_spark0883.jpg","Tasty Indian Spark","Våre retter lages ved din bestilling, maten er derfor alltid av den beste kvalitet og nylaget når du nyter ditt måltid Gratis levering for alle bestillinger over 199,-🚴‍♂️","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",7.6
373,"https://wolt.com/nb/nor/oslo/restaurant/nori-sushi-bar-oslo","https://imageproxy.wolt.com/venue/63bbf048086231430a8b04c6/fcd6cf66-918e-11ed-af19-9e313395b0b8_salmebilde.jpg","Nori Sushi Bar","Smaken av Japan!","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
374,"https://wolt.com/nb/nor/oslo/restaurant/jonathan-sushi-steen-strm","https://imageproxy.wolt.com/venue/61a4b07b673938802c64b4d7/020b43ea-59d2-11ec-a6ae-066c7f441459_jonathan_sushi13899.jpg","Jonathan Sushi Steen & Strøm","Fokus på gode råvarer","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8.6
375,"https://wolt.com/nb/nor/oslo/restaurant/foodie-restaurant","https://imageproxy.wolt.com/venue/5f3cd828c63befe84d0b6d16/3daa5af4-67d3-11eb-bb48-c293f51ec884_f__forsidebilde.jpg","Foodie Restaurant","Elementer kombinert på en annerledes måte. Oppdag de gode smakene og bli servert en opplevelse for alle sansene 🥢","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8.8
376,"https://wolt.com/nb/nor/oslo/restaurant/skeid-grill-pizza","https://imageproxy.wolt.com/venue/6155684acb9b9fad17784da4/4964267c-2cd1-11ec-b390-2ad6ebaac50d_skeid_grill_og_pizza0215.jpg","Skeid Grill & Pizza","Stort utvalg av spennende pizzaer, smakfulle burgere og klassisk kebab! Gratis levering for alle bestillinger over 199,-🚴‍♂️","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",6.8
377,"https://wolt.com/nb/nor/oslo/restaurant/breddos-tacos-oslo-s","https://imageproxy.wolt.com/venue/627b64a47ac69a90f66bfb33/8b2f4c06-d0fc-11ec-bc64-56b197c63af3_50d5f944_275f_11eb_b705_322077c410fc_breddos_tacos1545.jpg","Breddos Tacos Oslo S","The best Mexican food in town?","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8
378,"https://wolt.com/nb/nor/oslo/restaurant/eight-restaurant","https://imageproxy.wolt.com/venue/6406f62d8e81365a3bde3872/97ba8ef4-c7fa-11ed-9f68-a6da3d47407f_eight_restaurant9197_1_copy.jpg","Eight Restaurant","Smakfulle retter inspirert fra store deler av Asia","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",
379,"https://wolt.com/nb/nor/oslo/restaurant/il-parmigiano","https://imageproxy.wolt.com/venue/5fa068a611f7be1a0c3cc34d/e3dc1bdc-0c93-11ec-8df1-9e16718f8b98_shutterstock_1120976975.jpg","Il Parmigiano","Autentiske italienske smaksopplevelser 🍕","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8.2
380,"https://wolt.com/nb/nor/oslo/restaurant/fnix-pizza-grill","https://imageproxy.wolt.com/venue/6273883ace081faaa1f9c7f4/4e33e11c-ceaa-11ec-8034-ee9885e01d20_db6ebe06_93a3_43f5_9f5c_346337e98491.jpeg","FØNIX Pizza & Grill","Pizza og grillretter","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.2
381,"https://wolt.com/nb/nor/oslo/restaurant/caf-ro","https://imageproxy.wolt.com/venue/5f96fa4e30089f8980f43b02/8b2731f4-2010-11eb-864e-4697b53232e0_hero_shot_2.jpg","Café Ro","Fantastisk lunch og bakst 🥪🥨","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",9.4
382,"https://wolt.com/nb/nor/oslo/restaurant/queen-kitchen","https://imageproxy.wolt.com/venue/63b557eae65d8d3ead9371ab/ae5a2560-a096-11ed-9c72-5ac47964ad91_0samlebilde__3_.jpg","Queen Kitchen Tåsen","Vi tilbyr velsmakende varmmat og deilig Poke Bowls, dimsum og bao","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",
383,"https://wolt.com/nb/nor/oslo/restaurant/pink-fish-munch-brygge","https://imageproxy.wolt.com/venue/5dc17ff6885bcdba3077c462/876cee22-0163-11ea-bf00-0a5864600569_Cover1%20%283%29.jpg","Pink Fish Munch Brygge","Norsk sjømat i hovedrollen","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",9.2
384,"https://wolt.com/nb/nor/oslo/restaurant/hys-street-food-juice-bar","https://imageproxy.wolt.com/venue/5ffec6a211fe7d2f5602ce39/46db6a62-a225-11ed-a3a6-2ac84f290d1f_b92c6d50_6d43_11eb_8e15_9e3bd06e4bbc_hy_s4500.jpg","Hy's Street food & Juice bar","Innovative, asiatisk crossover-mat 🍱","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
385,"https://wolt.com/nb/nor/oslo/restaurant/village-tandoori","https://imageproxy.wolt.com/venue/5eaa884a80e9d2ecbdad3cd5/b58c0420-a3b6-11ed-92c4-966ea422f15e_c3f999e6_299c_11eb_8e7e_9e260c430280_village_tandoori2253.jpeg","Village Tandoori","Gratis levering for alle bestillinger over 399,-🚴🏼‍♂️//Indisk restaurant som representerer det gamle India","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",9.2
386,"https://wolt.com/nb/nor/oslo/restaurant/jewel-of-india","https://imageproxy.wolt.com/venue/5facfd0c7d39575612c58b39/97622e58-a225-11ed-b54a-c2e9c322c90e_untitled_session2911.png","Jewel of India","En liten ""reise"" i en eksotisk smak og kultur opplevelse 🥘","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",9
387,"https://wolt.com/nb/nor/oslo/restaurant/stykke","https://imageproxy.wolt.com/venue/5dc0246189842243ead31ded/3616fd2a-c55e-11ed-b963-02708a588445_501a6297b3d6277af34b96de8fb2f766.jpeg","Stykke","Oslos beste New York inspirerte pizza!","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
388,"https://wolt.com/nb/nor/oslo/restaurant/himalayan-nepali-restaurant","https://imageproxy.wolt.com/venue/61127914d3c506ddc8243a20/d22417e4-fb56-11eb-898a-4a42c3416c61_himalaya8552.jpg","Himalayan Nepali Restaurant","En liten smak av Nepal","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",9.2
389,"https://wolt.com/nb/nor/oslo/restaurant/fru-aasta","https://imageproxy.wolt.com/venue/628b736551afb5636bb1bbcc/37752fbe-e0eb-11ec-8923-ba8e0d0680fd_fru_astas_as0628.jpg","Fru Aasta","Vi serverer noe for enhver smak fra sunne salater og bowls, til pizza og burgere!","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
390,"https://wolt.com/nb/nor/oslo/restaurant/injera-oslo","https://imageproxy.wolt.com/venue/630dffb5076678c8aa643463/0083d93c-4a37-11ed-a41e-ca29bd17b40e_injera_oslo9655_new.jpg","Injera Oslo","Etiopisk og eritreisk mat","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",
391,"https://wolt.com/nb/nor/oslo/restaurant/tehran-spiseri","https://imageproxy.wolt.com/venue/62e0f41ca2c1983d548c34b9/48524ab4-0db5-11ed-a73c-8a8cee9d1c29_samlebilde.jpg","Tehran Spiseri","Persisk mat.","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",7.6
392,"https://wolt.com/nb/nor/oslo/restaurant/sumo-solli-plass","https://imageproxy.wolt.com/venue/6048bfb9acaece9dc95773e4/d7983b62-81b0-11eb-97e5-a2a549a95ad4_edb1d4ac_7f68_11eb_8ef3_2ed33169be46_large_family_combo.jpg","Sumo Solli Plass","Playful Asian Fusion","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8.2
393,"https://wolt.com/nb/nor/oslo/restaurant/shanghai-2k18","https://imageproxy.wolt.com/venue/62138a4424f13351f830fc30/c0fd63b0-9f8b-11ec-b1e6-021ab79205a6_nice_to_meet_u16622.jpg","Shanghai 2k18","Autentisk kinesisk mat. Her er det rimelig mat av høy kvalitet.","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8.6
394,"https://wolt.com/nb/nor/oslo/restaurant/cartels-solli-plass","https://imageproxy.wolt.com/venue/627b6a5e613f24718c0d886f/1be61cfa-d0ff-11ec-8d5a-d6cd754865b2_8e04a4d0_9489_11ec_be61_c6591e52dbdd_cartels4371.jpg","Cartel’s Solli Plass","Dra med et fullt hjerte og en enda fyldigere mage. Viva Cartel's!","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",7.6
395,"https://wolt.com/nb/nor/oslo/restaurant/tandoori-hut","https://imageproxy.wolt.com/venue/60c74b7b67ae4168ada74f60/0686aa7e-d352-11eb-8d82-5e1d1b316988_tandoori_hut0530.jpg","Tandoori Hut","Ekte pakistansk mat i Oslo","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8.2
396,"https://wolt.com/nb/nor/oslo/restaurant/il-professore","https://imageproxy.wolt.com/venue/608aabb76fe69dab4dc6d531/e52d613e-a98e-11eb-ac7d-8e933b9429c6_il_professore5086.jpg","Il Professore","Vi garanterer det høyeste servicenivået og den høyeste kvaliteten på maten","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",7.8
397,"https://wolt.com/nb/nor/oslo/restaurant/mersmak-bubble-tea-kaffebar","https://imageproxy.wolt.com/venue/63a2c16d3af966512f9c693e/cf7ee516-97e3-11ed-a156-ce3679bcf046_0samlebilde.jpg","Mersmak Bubble Tea & Kaffebar","Bubble tea, kaffe, frappé, milkshake, smoothie, toast, boblevafler med mer! 🧋","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",9
398,"https://wolt.com/nb/nor/oslo/restaurant/made-in-india","https://imageproxy.wolt.com/venue/5dea2c36c5152868b2b9d259/bb773f06-a9ef-11ec-bb08-0a51f6148488__dsc1746.jpg","Made in India","Indian Streetfood, South Indian","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",7.8
399,"https://wolt.com/nb/nor/oslo/restaurant/dragens-restaurant","https://imageproxy.wolt.com/venue/628ca017df49b42ae86232bc/7bb4b374-ebc3-11ec-a109-e20bcdf6dd1d_23.jpg","Dragens Restaurant","Godt besøkt Kinesiskrestaurant med stort utvalg og mange delikatesser","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8.4
400,"https://wolt.com/nb/nor/oslo/restaurant/baithak","https://imageproxy.wolt.com/venue/635679aab5a9799a838d032d/f73bed04-56ae-11ed-ba93-1ab65c8ef07c_0samlebilde.jpg","Baithak","Taste The Tradition","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
401,"https://wolt.com/nb/nor/oslo/restaurant/subway-pilestredet","https://imageproxy.wolt.com/venue/60094f2c26f1387b8f8b8b48/e461ff76-6537-11eb-b4b2-761cafed28c6_sub_list_image.jpeg","Subway Pilestredet","Bredt utvalg av sandwicher 🌯","<span>$</span><span class=""sc-537ac15b-35 hxASyT"">$$$</span>",8.2
402,"https://wolt.com/nb/nor/oslo/restaurant/digg-pizza-majorstuen","https://imageproxy.wolt.com/venue/5e8c54125fb96f4417ebc836/9b6ca240-81f4-11ed-886a-9af2d3025e5e_081c0034_7d22_11ed_a8ff_367207e04ad2_digg_logo_header.png","Digg Pizza Majorstuen","Digg pizza til digg pris","<span>$</span><span class=""sc-537ac15b-35 hxASyT"">$$$</span>",8.4
403,"https://wolt.com/nb/nor/oslo/restaurant/subway-skippergata","https://imageproxy.wolt.com/venue/600950d357e253fe6c8b9bb0/f9ff90aa-6537-11eb-8579-ae443841281a_sub_list_image.jpeg","Subway Skippergata","Bredt utvalg av sandwicher 🌯","<span>$</span><span class=""sc-537ac15b-35 hxASyT"">$$$</span>",6.8
404,"https://wolt.com/nb/nor/oslo/restaurant/subway-bogstadveien","https://imageproxy.wolt.com/venue/615ee742754179eb2f461893/29fcb946-3bc4-11ec-b3b7-5ac9f656f521_e461ff76_6537_11eb_b4b2_761cafed28c6_sub_list_image.jpeg","Subway Bogstadveien","Bredt utvalg av sandwicher 🌯","<span>$</span><span class=""sc-537ac15b-35 hxASyT"">$$$</span>",8.4
405,"https://wolt.com/nb/nor/oslo/restaurant/digg-pizza-lkka","https://imageproxy.wolt.com/venue/620ba4e460f7329be919d9c1/e71ff944-8127-11ed-9b07-a236aaac2636_header_2.png","Digg Pizza Løkka","Digg pizza til digg pris","<span>$</span><span class=""sc-537ac15b-35 hxASyT"">$$$</span>",8.2
406,"https://wolt.com/nb/nor/oslo/restaurant/lett-wessels-plass","https://imageproxy.wolt.com/venue/60d0a935c5145db99373df90/71913260-a224-11ed-913c-4ebe967ca4bc_green_.png","LETT Wessels Plass","Godt for kloden, godt for helsen, lett for deg","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",9
407,"https://wolt.com/nb/nor/oslo/restaurant/fly-chicken-kirkeveien","https://imageproxy.wolt.com/venue/63dbba4e0c0d47f491e020ea/b3a6bf20-a7a2-11ed-a8b3-06e97788cb00_80a1ca62_1301_11eb_9104_ce0acd720139_theflyexperience00179__1_.jpg","Fly Chicken Kirkeveien","Real fried chicken - Juicy and crispy as cluck! 🍗","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
408,"https://wolt.com/nb/nor/oslo/restaurant/burger-king-majorstuen","https://imageproxy.wolt.com/venue/5e9030e806618776d318ed40/1b3552ca-7b08-11ea-b6ab-0a58647f8a92_cover__1_.jpg","Burger King Majorstuen","Flame grilled Burger","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",7.6
409,"https://wolt.com/nb/nor/oslo/restaurant/mcdonalds-nedre-slottsgate","https://imageproxy.wolt.com/venue/5ddd2e09c08aba73ab3c2fe8/4a169890-726d-11ea-8008-0a58647e05d2_Layer%201%20%28003%29.jpg","McDonald's Nedre Slottsgate","I´m lovin it!","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",7.8
410,"https://wolt.com/nb/nor/oslo/restaurant/joe-the-juice-torggata","https://imageproxy.wolt.com/venue/61320d625538eaa173831662/21414986-9003-11ed-b110-e6c9ff9985f5_wolt___menu_image___1010_x_544___v1.jpg","Joe & the Juice Torggata","Sandwicher og Juice 🥪","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.2
411,"https://wolt.com/nb/nor/oslo/restaurant/espresso-house-pilestredet","https://imageproxy.wolt.com/venue/615702c094a48eb524a11123/a5b9f594-22b5-11ec-94c5-2abbd96a110e_espresso_house_list.jpeg","Espresso House Pilestredet","Kvalitet i alle ledd – fra kaffebønnene, bakeriet og til våre ansatte.","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
412,"https://wolt.com/nb/nor/oslo/restaurant/burger-king-storgata","https://imageproxy.wolt.com/venue/5dfb49f1bf4e87c79bc00811/d5a8896e-2249-11ea-bcea-0a586469d603_Cover%20%281%29.jpg","Burger King Storgata","Flamed Grilled Burger","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",7.4
413,"https://wolt.com/nb/nor/oslo/restaurant/pizza-pancetta-majorstuen","https://imageproxy.wolt.com/venue/5f632e6cc4eefa1014d3b29f/6e46bf2a-2953-11ed-b5ac-d6bc731fd322_caeccf0a_f8ca_11ea_9385_9245f6403a61_hero__pizza_pancetta.jpeg","Pizza Pancetta Majorstuen","Vi bringer Italia til deg 🍕","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
414,"https://wolt.com/nb/nor/oslo/restaurant/lett-bogstadveien","https://imageproxy.wolt.com/venue/61e03364b468bdb1a57710e9/38b120ae-a224-11ed-956e-822d341f989b_green_.png","LETT Bogstadveien","Godt for kloden, godt for helsen, lett for deg","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
415,"https://wolt.com/nb/nor/oslo/restaurant/sea-sushi-bar","https://imageproxy.wolt.com/venue/62d6725171646697fde64ad5/82db1e68-0cc0-11ed-9bb9-9e8a21cb0dbc_sea_sushi_samle_bilde_logo_sea_sushi.jpg","Sea Sushi Bar Toftes Gate","Sea Sushi - et hav av gode smaker","<span>$</span><span class=""sc-537ac15b-35 hxASyT"">$$$</span>",8.6
416,"https://wolt.com/nb/nor/oslo/restaurant/fly-chicken","https://imageproxy.wolt.com/venue/5da6f2b709f5226a97e6874d/b814127a-1301-11eb-9a48-0621e3446adc_theflyexperience00184.jpg","Fly Chicken Oslo City","Real fried chicken - Juicy and crispy as cluck! 🍗","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.2
417,"https://wolt.com/nb/nor/oslo/restaurant/los-tacos-lkka","https://imageproxy.wolt.com/venue/602251d9797869df16c21fb3/a7dfb73a-6fca-11eb-af1b-7e513216d405_los_tacos2499.jpg","Los Tacos Løkka","American-Mexican Fast Casual Restaurant 🌯 🌮","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8
418,"https://wolt.com/nb/nor/oslo/restaurant/fly-chicken-torggata","https://imageproxy.wolt.com/venue/5e6919703c2c24d39ae526d4/80a1ca62-1301-11eb-9104-ce0acd720139_theflyexperience00179.jpg","Fly Chicken Torggata","Real fried chicken - Juicy and crispy as cluck! 🍗","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
419,"https://wolt.com/nb/nor/oslo/restaurant/lett-hegdehaugsveien","https://imageproxy.wolt.com/venue/61b33955b133fcea5611200d/1a28f8fa-a224-11ed-8a9f-b65b283b777d_green_.png","LETT Hegdehaugsveien","Godt for kloden, godt for helsen, lett for deg","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
420,"https://wolt.com/nb/nor/oslo/restaurant/subway-galleriet","https://imageproxy.wolt.com/venue/608c09e17e115816f60119c7/58e6681a-a9bb-11eb-b969-f2946a9e99e4_subway__list.jpeg","Subway Galleriet","Bredt utvalg av sandwicher 🌯","<span>$</span><span class=""sc-537ac15b-35 hxASyT"">$$$</span>",7.8
421,"https://wolt.com/nb/nor/oslo/restaurant/subway-storgata","https://imageproxy.wolt.com/venue/608c0124efba07b77b84a9d5/5f146aee-a9b5-11eb-9db4-4a5e01e07705_subway__list.jpeg","Subway Storgata","Bredt utvalg av sandwicher 🌯","<span>$</span><span class=""sc-537ac15b-35 hxASyT"">$$$</span>",8.4
422,"https://wolt.com/nb/nor/oslo/restaurant/burger-king-torggata","https://imageproxy.wolt.com/venue/5dd53ad48c5e7674fa8bb34f/5cc54b47842a7094ebaec2aef0611dfb","Burger King Torggata","Flammegrillet burger","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",7.8
423,"https://wolt.com/nb/nor/oslo/restaurant/lett-frogner","https://imageproxy.wolt.com/venue/61e03037b468bdb1a57705c7/29841a0a-a224-11ed-a08e-e2b666b0556c_green_.png","LETT Frogner","Godt for kloden, godt for helsen, lett for deg","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
424,"https://wolt.com/nb/nor/oslo/restaurant/lett","https://imageproxy.wolt.com/venue/5fd205a540a79467bf01fee8/68daf70a-a224-11ed-b5ad-4ecd7d6d0773_green_.png","LETT Aker Brygge","Godt for kloden, godt for helsen, lett for deg","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
425,"https://wolt.com/nb/nor/oslo/restaurant/lett-klingeberg","https://imageproxy.wolt.com/venue/61e02e3c09c19c7d512f4c44/22a9bc12-a224-11ed-af1f-de8fc3ad9403_green_.png","LETT Klingenberg","Godt for kloden, godt for helsen, lett for deg","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
426,"https://wolt.com/nb/nor/oslo/restaurant/espresso-house-gunerius","https://imageproxy.wolt.com/venue/61d845601e9a17e97430042a/d2921d12-6fc7-11ec-97c3-0200a4a48eab_89075714_2519_11ec_ac4d_7e12f8e1c6ed_espresso_house_menu.jpeg","Espresso House Gunerius","Kvalitet i alle ledd – fra kaffebønnene, bakeriet og til våre ansatte.","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",7.4
427,"https://wolt.com/nb/nor/oslo/restaurant/flamme-burger-frogner","https://imageproxy.wolt.com/venue/637e08c2808d05b811ddbf85/adacd67a-a213-11ed-835f-8a8849af2480_flamme_burger5646.jpg","Flamme Burger Frogner","Kompromissløs kvalitet med råvarene i fokus 🍔","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
428,"https://wolt.com/nb/nor/oslo/restaurant/bastard-burgers-solli","https://imageproxy.wolt.com/venue/60b0c31df18c5be4b23623d6/f0e1ca8a-c1e7-11eb-9aae-2a59cdf83a0b_bastard_burgers_list_image.jpeg","Bastard Burgers Solli","Premium street food inspirert av New York laget med kvalitetskjøtt fra Norge","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
429,"https://wolt.com/nb/nor/oslo/restaurant/digg-pizza-storo","https://imageproxy.wolt.com/venue/620ba7cde15dc14dbd1e5dbc/ec5f64a8-8127-11ed-b70c-e2d2de0ff6b9_header_2.png","Digg Pizza Storo","Digg pizza til digg pris","<span>$</span><span class=""sc-537ac15b-35 hxASyT"">$$$</span>",8.6
430,"https://wolt.com/nb/nor/oslo/restaurant/villa-paradiso","https://imageproxy.wolt.com/venue/62c56fcf7f4f168aa843bd5a/9505b738-027a-11ed-a7f4-ae90632c0785_villa_paradiso_grunerlokka4914_2.jpg","Villa Paradiso Grünerløkka","Italiensk pizza etter Napolitansk tradisjon","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",7.8
431,"https://wolt.com/nb/nor/oslo/restaurant/kebabbiten-pilestredet-egenlevering","https://imageproxy.wolt.com/venue/63bbf861db679a9fe9812e36/b3691928-9b1c-11ed-b2f1-0251c424c09a_0samlebilde.jpg","Kebabbiten Pilestredet - Leveres av Restauranten","🚙 Denne restauranten leverer selv. Alle henvendelser må derfor rettes direkte til restaurantens kontaktnummer: +4721902100","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",6
432,"https://wolt.com/nb/nor/oslo/restaurant/villa-paradiso-majorstua","https://imageproxy.wolt.com/venue/6334501e0aa7bec4f3a5f0c3/cd157afe-3fca-11ed-88f8-ca379346e1f4_9505b738_027a_11ed_a7f4_ae90632c0785_villa_paradiso_grunerlokka4914_2.jpg","Villa Paradiso Majorstua","Italiensk pizza etter Napolitansk tradisjon","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8
433,"https://wolt.com/nb/nor/oslo/restaurant/oslo-raw-adamstuen","https://imageproxy.wolt.com/venue/5fb6771cc6a21b8c60154a4b/6e8f5770-a21c-11ed-a2df-becdaec881f9_oslo_raw.jpg","Oslo Raw Adamstuen","Pleasure & Wellness","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
434,"https://wolt.com/nb/nor/oslo/restaurant/munchies-lkka","https://imageproxy.wolt.com/venue/5e96ffd05665826203406963/75c72dcc-5ea3-11ed-bd1d-ae5f4fed8ff3_munchies1522.jpeg","Munchies Løkka","Your local burger Joint","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
435,"https://wolt.com/nb/nor/oslo/restaurant/pizza-pancetta-bjlsen","https://imageproxy.wolt.com/venue/5f63321dfb1c6358d162a3a8/bbf3c84a-f8cb-11ea-846b-fab2f36ae6da_hero__pizza_pancetta.jpeg","Pizza Pancetta Bjølsen","Vi bringer Italia til deg 🍕","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
436,"https://wolt.com/nb/nor/oslo/restaurant/pizza-pancetta-adamstuen","https://imageproxy.wolt.com/venue/5dbc53630f080c843fdc6208/3ac2da7f2be26a0cb1bfa6886403da49","Pizza Pancetta Adamstuen","Vi bringer Italia til deg 🍕","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",9
437,"https://wolt.com/nb/nor/oslo/restaurant/el-camino-bogstadveien","https://imageproxy.wolt.com/venue/60ffc151747372e96658e654/9486361a-eeb3-11eb-978d-5ebe6d920cc1_el_camino_list.jpeg","El Camino Bogstadveien","Healthy, Simple, & Delicious.","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8
438,"https://wolt.com/nb/nor/oslo/restaurant/fly-chicken-storo","https://imageproxy.wolt.com/venue/5f1eb91a31cfbf71925edaba/21887864-a21a-11ed-afdc-7203b38950f4_fly_chicken_storo.jpg","Fly Chicken Storo","Real fried chicken - Juicy and crispy as cluck! 🍗","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
439,"https://wolt.com/nb/nor/oslo/restaurant/creamy","https://imageproxy.wolt.com/venue/5e57811c8ce97b694c847d58/5a9470fe-593e-11ea-ac9c-0a58647767a7_IMG_3452.jpg","Creamy","Varme og kalde desserter😀","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
440,"https://wolt.com/nb/nor/oslo/restaurant/villa-paradiso-munch-brygge","https://imageproxy.wolt.com/venue/634e7e0c70b6bd778ce3276f/b196ab8a-5448-11ed-a420-e62afe32ffbf_9505b738_027a_11ed_a7f4_ae90632c0785_villa_paradiso_grunerlokka4914_2__1_.jpg","Villa Paradiso Munch Brygge","Italiensk pizza etter Napolitansk tradisjon","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.2
441,"https://wolt.com/nb/nor/oslo/restaurant/mcdonalds-bryn","https://imageproxy.wolt.com/venue/62556a0ad23c3be7082b1bba/8e824f8a-ba58-11ec-97d3-3698c2f41257_list_mcd.jpg","McDonald's Bryn Senter","I'm lovin it.","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.2
442,"https://wolt.com/nb/nor/oslo/restaurant/eat-thai-aker-brygge","https://imageproxy.wolt.com/venue/60882b08a0013632773e15c8/ffda61e6-a815-11eb-9391-121a7953ba73_eat_thai2463.jpg","Eat Thai Aker Brygge","A taste of Thai to go","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
